Nr. Kto:Komitet:Nr UdziałOkr GłosyRazem (OkrNr=GłosyRazemOkr)
-------------------------------------------------------------
1022. JĘDRZEJEWSKA Aleksandra:RuchNarodowy:4 0.08% 311 (3=395040)
1023. BORODACZ Artur Piotr:RuchNarodowy:5 0.08% 519 (12=662066)
1024. SZRAMOWSKI Wojciech Norbert:Gowin:5 0.08% 359 (1=459105)
1025. WIDŁAK Artur Fryderyk:Europa+:5 0.08% 516 (12=662066)
1026. WASILENKO-MIKUTA Agata Danuta:Ziobro:9 0.08% 516 (12=662066)
1027. PASZYN Paweł Stefan:Gowin:8 0.08% 512 (12=662066)
1028. ŻAWORONEK Maria:Ziobro:9 0.08% 328 (13=425708)
1029. NAWROT Gabriela Jolanta:Europa+:5 0.08% 353 (1=459105)
1030. PANCZEŚNIK Piotr Stanisław:Gowin:5 0.08% 508 (12=662066)
1031. GRUCA Małgorzata Maria:Gowin:9 0.08% 326 (13=425708)
1032. GÓRECKI Robert Jarosław:Gowin:9 0.08% 447 (7=585119)
1033. BERNAT Patrycja:RuchNarodowy:5 0.08% 357 (6=468467)
1034. SZYCHOWSKA Iwona Elżbieta:PSL:6 0.08% 643 (11=847419)
1035. DŁUGOSZ Rafał Tomasz:RuchNarodowy:10 0.08% 272 (2=358763)
1036. PIÓRO Tomasz Grzegorz:RuchNarodowy:3 0.08% 295 (5=392066)
1037. PASTERNAK Karol Jan:Gowin:8 0.08% 300 (8=399483)
1038. JANKOWSKI Maciej Filip:RuchNarodowy:7 0.08% 439 (7=585119)
1039. BŁOSZYK Klaudia Justyna:RuchNarodowy:5 0.07% 434 (7=585119)
1040. GRUSZKA Marek Aleksander:Ziobro:7 0.07% 627 (11=847419)
1041. ANDRUKIEWICZ Marta:DemBezp:2 0.07% 292 (3=395040)
1042. KRUPA Łukasz:RuchNarodowy:5 0.07% 339 (1=459105)
1043. RYKACZEWSKI Dawid:RuchNarodowy:3 0.07% 290 (3=395040)
1044. GRYNIEWICZ Małgorzata Eleonora:Europa+:5 0.07% 342 (6=468467)
1045. SAPIJASZKO Jan Paweł:RuchNarodowy:2 0.07% 547 (4=762886)
1046. ZAWADZKA Jolanta Anna:Zieloni:9 0.07% 547 (4=762886)
1047. KIELKA Wojciech Antoni:Ziobro:8 0.07% 472 (12=662066)
1048. DYLA Grzegorz Jan:Gowin:5 0.07% 602 (11=847419)
1049. POPIOŁEK Zofia:Europa+:9 0.07% 282 (8=399483)
1050. SAPIJASZKO Joanna Elżbieta:RuchNarodowy:4 0.07% 274 (5=392066)
1051. PŁACZKOWSKA-BUJKO Katarzyna Marta:Gowin:5 0.07% 276 (3=395040)
1052. ŻARNECKI Adrian Iwo:RuchNarodowy:3 0.07% 327 (6=468467)
1053. WIĘCEK Hieronim Antoni:Zieloni:8 0.07% 318 (1=459105)
1054. MACIEJEC Piotr:Europa+:7 0.07% 271 (5=392066)
1055. KORZENIEWSKA Magdalena:RuchNarodowy:8 0.07% 271 (5=392066)
1056. SANKARI Nina:Europa+:4 0.07% 524 (4=762886)
1057. WINIARCZYK-KOSSAKOWSKA Małgorzata Dorota:SLDUP:6 0.07% 521 (4=762886)
1058. JANUSZ Agata Joanna:RuchNarodowy:6 0.07% 399 (7=585119)
1059. SMOLAK Monika:RuchNarodowy:8 0.07% 272 (8=399483)
1060. STRZODA Agnieszka Teresa:Korwin:8 0.07% 518 (4=762886)
1061. ROZPŁOCHOWSKI Andrzej Ryszard:Ziobro:3 0.07% 574 (11=847419)
1062. WAWAK Zbigniew Jerzy:RuchNarodowy:5 0.07% 564 (11=847419)
1063. STRAUSS Hanna Barbara:Europa+:3 0.07% 238 (2=358763)
1064. KOWRYGO Marcin Andrzej:DemBezp:8 0.07% 605 (10=915211)
1065. NIECKARZ Magdalena:Europa+:6 0.07% 259 (5=392066)
1066. BRĘCZEWSKA Andżelika:Gowin:6 0.07% 386 (7=585119)
1067. MAKUCH Anna Katarzyna:Ziobro:3 0.07% 503 (4=762886)
1068. RADZISZEWSKA Dorota:DemBezp:7 0.07% 260 (3=395040)
1069. PAZIEWSKA Elżbieta:Gowin:4 0.07% 502 (4=762886)
1070. CIEŚLAKOWSKA Ewa:Europa+:9 0.07% 236 (2=358763)
1071. TELATYCKI Czesław Krzysztof:PSL:3 0.07% 308 (6=468467)
1072. PAPUGA Marek Zdzisław:SLDUP:8 0.07% 501 (4=762886)
1073. SZELC Grażyna Julia:Europa+:7 0.07% 259 (9=397991)
1074. FALKOWSKA-WIERCZEWSKA Natalia Maria:Europa+:7 0.06% 233 (2=358763)
1075. MARENIN Małgorzata Diana:Europa+:4 0.06% 591 (10=915211)
1076. ZAWISZA Marcelina Monika:Zieloni:3 0.06% 543 (11=847419)
1077. DMOCHOWSKA Katarzyna:Zieloni:7 0.06% 485 (4=762886)
1078. MUŻA Wojciech Romuald:Europa+:6 0.06% 291 (1=459105)
1079. KULWAS Daniel Marcin:Europa+:7 0.06% 537 (11=847419)
1080. SŁAWSKI Sławomir Michał:RuchNarodowy:2 0.06% 537 (11=847419)
1081. JANIK Katarzyna Edyta:DemBezp:6 0.06% 578 (10=915211)
1082. BARAN Dariusz:Europa+:6 0.06% 251 (9=397991)
1083. HANC Tomasz Ryszard:RuchNarodowy:10 0.06% 369 (7=585119)
1084. SZWEDKOWSKI Witold:Zieloni:10 0.06% 533 (11=847419)
1085. JABŁOŃSKI Wojciech:RuchNarodowy:9 0.06% 294 (6=468467)
1086. SMEKTAŁA Aleksandra Agnieszka:RuchNarodowy:9 0.06% 364 (7=585119)
1087. SIUDA Sebastian Marcin:RuchNarodowy:10 0.06% 264 (13=425708)
1088. WYDRA Przemysław Aleksander:Ziobro:5 0.06% 525 (11=847419)
1089. MICZOŁEK Magdalena Barbara:Korwin:3 0.06% 524 (11=847419)
1090. ŻUK Tomasz:Korwin:7 0.06% 522 (11=847419)
1091. GĄSIOREK Adrianna Anna:RuchNarodowy:10 0.06% 521 (11=847419)
1092. ALTMANN Paula:DemBezp:5 0.06% 282 (1=459105)
1093. ICKIEWICZ Anna Urszula:RuchNarodowy:6 0.06% 406 (12=662066)
1094. KEMPISTY Monika Katarzyna:Korwin:9 0.06% 244 (8=399483)
1095. SOPEL-SZAMOCKA Joanna:Gowin:7 0.06% 219 (2=358763)
1096. SIDOR Mariusz Piotr:Europa+:4 0.06% 242 (9=397991)
1097. SOBIEPAN Janusz:Gowin:8 0.06% 257 (13=425708)
1098. SZENDEL Weronika:RuchNarodowy:4 0.06% 215 (2=358763)
1099. GŁOZAK-ZEMAN Kinga Małgorzata:Ziobro:8 0.06% 543 (10=915211)
1100. GAWRON Jakub Mateusz:Gowin:10 0.06% 277 (6=468467)
1101. SMUCZ Robert Dariusz :Europa+:10 0.06% 235 (9=397991)
1102. BRONIEWICZ Michał Paweł:DemBezp:2 0.06% 537 (10=915211)
1103. SOSIN Olga Anna:Europa+:8 0.06% 495 (11=847419)
1104. KWIATKOWSKA Daria Teresa:Korwin:6 0.06% 493 (11=847419)
1105. LASKOWSKA Julia:RuchNarodowy:8 0.06% 208 (2=358763)
1106. BORKOWSKI Bartosz Mieczysław:Gowin:6 0.06% 271 (6=468467)
1107. MAJDAŃCZUK Dariusz Mirosław:Ziobro:6 0.06% 263 (1=459105)
1108. KALINOWSKI Adam:DemBezp:5 0.06% 226 (3=395040)
1109. KRYDA Marek Andrzej:Zieloni:2 0.06% 262 (1=459105)
1110. RZEPKA Szymon Stanisław:DemBezp:2 0.06% 256 (1=459105)
1111. DOMARADZKA Sylwia Dominika:RuchNarodowy:3 0.06% 425 (4=762886)
1112. TOMCZUK Ewa:RuchNarodowy:8 0.06% 220 (3=395040)
1113. MARCINKOWSKA Aleksandra :RuchNarodowy:6 0.06% 254 (1=459105)
1114. OLEJNIK Katarzyna Barbara:Europa+:6 0.06% 422 (4=762886)
1115. PIETRZAK Ewa:Samoobrona:7 0.06% 218 (3=395040)
1116. GALASIEWICZ Katarzyna:Europa+:8 0.05% 213 (5=392066)
1117. PEŁKA Jarosław:RuchNarodowy:9 0.05% 217 (8=399483)
1118. JARMUSZKIEWICZ Krystian:Gowin:8 0.05% 317 (7=585119)
1119. GROMADZKI Sławomir:Europa+:6 0.05% 214 (3=395040)
1120. DZIADUL Piotr Tomasz:RuchNarodowy:3 0.05% 248 (1=459105)
1121. HRABSKI Piotr Michał:RuchNarodowy:3 0.05% 191 (2=358763)
1122. WÓJCIK Michał Grzegorz:DemBezp:4 0.05% 212 (8=399483)
1123. GILARSKI Mirosław Jan:Ziobro:7 0.05% 483 (10=915211)
1124. DZIEDZICZ Iwona:RuchNarodowy:9 0.05% 224 (13=425708)
1125. LIPSKA-TOUMI Marzena Małgorzata:Gowin:9 0.05% 209 (8=399483)
1126. KASIŃSKI Szymon Witold:RuchNarodowy:4 0.05% 475 (10=915211)
1127. BŁOŃSKA-SUK Marzena Małgorzata:Gowin:7 0.05% 242 (6=468467)
1128. KOZIEŁ Andrzej Mirosław:RuchNarodowy:10 0.05% 237 (1=459105)
1129. MIRONOWICZ Mirosław:PSL:9 0.05% 236 (1=459105)
1130. ADAMCZAK Ryszard Henryk:Gowin:7 0.05% 203 (3=395040)
1131. JEDYNAK Małgorzata:RuchNarodowy:8 0.05% 468 (10=915211)
1132. RZEMIENIECKA Beata Jolanta:Gowin:8 0.05% 202 (3=395040)
1133. PATYRA Elżbieta Beata:DemBezp:2 0.05% 204 (8=399483)
1134. SZYPUŁA Tomasz:Europa+:7 0.05% 389 (4=762886)
1135. MOROŃ Tomasz Andrzej:DemBezp:2 0.05% 429 (11=847419)
1136. ANDUŁA Miłosz:RuchNarodowy:7 0.05% 181 (2=358763)
1137. PUSTELNIK Adam Ferdynand:Korwin:5 0.05% 425 (11=847419)
1138. FURTAK Katarzyna Sabina:RuchNarodowy:7 0.05% 199 (9=397991)
1139. MONETA Katarzyna Justyna:RuchNarodowy:7 0.05% 234 (6=468467)
1140. KALISZ Katarzyna Anna:DemBezp:4 0.05% 456 (10=915211)
1141. HAJNCEL Paweł Wojciech:Zieloni:3 0.05% 233 (6=468467)
1142. PIĄTKOWSKI Wiesław Jan:Europa+:5 0.05% 455 (10=915211)
1143. KOBYLAS Krzysztof Piotr:RuchNarodowy:10 0.05% 454 (10=915211)
1144. GÓRCZYŃSKI Artur Robert:Europa+:9 0.05% 420 (11=847419)
1145. ZALEWSKI Henryk Eugeniusz:RuchNarodowy:6 0.05% 195 (3=395040)
1146. GRUCHALSKI Grzegorz Jerzy:SLDUP:9 0.05% 376 (4=762886)
1147. PIETRAŚ Jacek:DemBezp:8 0.05% 196 (8=399483)
1148. AULEJTNER Małgorzata Dorota:Zieloni:3 0.05% 374 (4=762886)
1149. SAPAŁA Krzysztof Gabriel:Zieloni:4 0.05% 207 (13=425708)
1150. TYNIEC Danuta Maria:Ziobro:5 0.05% 370 (4=762886)
1151. ANDRYSIAK Krzysztof Piotr:RuchNarodowy:7 0.05% 206 (13=425708)
1152. BŁASZKOWSKI Piotr Jan:RuchNarodowy:9 0.05% 221 (1=459105)
1153. SOBCZYK Michał:Samoobrona:2 0.05% 224 (6=468467)
1154. KOKOLUS Urszula Maria:Gowin:6 0.05% 403 (11=847419)
1155. SMYKOWSKI Maciej Krzysztof:Zieloni:2 0.05% 403 (11=847419)
1156. POGONOWSKA-SZADKOWSKA Ewa Monika:Gowin:9 0.05% 170 (2=358763)
1157. BYLIŃSKI Janusz Józef:Gowin:5 0.05% 361 (4=762886)
1158. MATHEA Anna Krystyna:Europa+:8 0.05% 428 (10=915211)
1159. BUDKA Anna Honorata:RuchNarodowy:4 0.05% 395 (11=847419)
1160. KENIG Jerzy:RuchNarodowy:3 0.05% 423 (10=915211)
1161. TOMCZAK Janusz:RuchNarodowy:8 0.05% 390 (11=847419)
1162. HEJNIAK Sebastian Patryk:RuchNarodowy:4 0.05% 214 (6=468467)
1163. ADEL Juliusz Wilhelm:Zieloni:6 0.04% 191 (13=425708)
1164. KONUS Magdalena Joanna:Zieloni:9 0.04% 378 (11=847419)
1165. PALONKA Marek Franciszek:Europa+:6 0.04% 178 (8=399483)
1166. BUJAŁA Adriana Iwona:RuchNarodowy:4 0.04% 178 (8=399483)
1167. MUSIELAK Karolina Jolanta:Zieloni:4 0.04% 207 (6=468467)
1168. KRZYWDZIŃSKA Ewa Alicja:Gowin:6 0.04% 404 (10=915211)
1169. ORŁOWSKA Maria Elżbieta:Zieloni:5 0.04% 373 (11=847419)
1170. OSIKOWSKA Wiesława Bogumiła:Zieloni:3 0.04% 187 (13=425708)
1171. MAZUREK Aleksander Paweł:Europa+:9 0.04% 334 (4=762886)
1172. ŁUGOWSKA Bożena Leokadia:Gowin:7 0.04% 331 (4=762886)
1173. PAJĄK Patrycja Magdalena:DemBezp:7 0.04% 366 (11=847419)
1174. DOBRUK Paweł Jan:Gowin:7 0.04% 285 (12=662066)
1175. SZOSTOK Edyta Beata:RuchNarodowy:7 0.04% 361 (11=847419)
1176. KRYSIAK Wioleta Magdalena:Zieloni:8 0.04% 199 (6=468467)
1177. LUDKOWSKA Maria:RuchNarodowy:9 0.04% 280 (12=662066)
1178. TŁUCZKIEWICZ Agnieszka Weronika:RuchNarodowy:5 0.04% 385 (10=915211)
1179. RZĄDKOWSKI Kamil Piotr:RuchNarodowy:9 0.04% 150 (2=358763)
1180. PASZCZA Bartosz Marek:DemBezp:7 0.04% 381 (10=915211)
1181. ŚWISZCZ Józef Wojciech:RuchNarodowy:5 0.04% 165 (8=399483)
1182. PRZYBYŁA Katarzyna Dorota:RuchNarodowy:9 0.04% 350 (11=847419)
1183. HALEMBA Anna Maria:Korwin:9 0.04% 350 (11=847419)
1184. PISZCZATOWSKA Katarzyna:Samoobrona:2 0.04% 160 (3=395040)
1185. HAŁADUS Krzysztof Tadeusz:Gowin:7 0.04% 343 (11=847419)
1186. WRÓBLEWSKI Kazimierz:Samoobrona:3 0.04% 159 (3=395040)
1187. ŁOCHNICKA Katarzyna:DemBezp:6 0.04% 157 (3=395040)
1188. ROK Wiesław Robert:RuchNarodowy:8 0.04% 263 (12=662066)
1189. KISIELEWSKI Łukasz Piotr:DemBezp:3 0.04% 363 (10=915211)
1190. WUCZKO Tomasz:RuchNarodowy:7 0.04% 158 (8=399483)
1191. SUPIŃSKA Emilia Anna:RuchNarodowy:9 0.04% 156 (3=395040)
1192. BANIECKA Ewa Cecylia:Zieloni:5 0.04% 181 (1=459105)
1193. NOWAK Zenon Ryszard:Ziobro:6 0.04% 296 (4=762886)
1194. OMELAŃCZUK Mariusz Marek:Gowin:6 0.04% 296 (4=762886)
1195. WALCZAK Łukasz Marek:RuchNarodowy:9 0.04% 294 (4=762886)
1196. BORUCKA Irena:RuchNarodowy:6 0.04% 138 (2=358763)
1197. DOBROWOLSKI Witold Jan:RuchNarodowy:7 0.04% 351 (10=915211)
1198. GOŁAWSKI Zygmunt Michał:RuchNarodowy:6 0.04% 150 (5=392066)
1199. DEMCZUK Marzena:Zieloni:3 0.04% 175 (1=459105)
1200. BAR Wacław Daniel :Europa+:8 0.04% 150 (9=397991)
1201. MIETLICKI Mateusz Marcin:Zieloni:7 0.04% 160 (13=425708)
1202. ROSZKIEWICZ Waldemar Cezary:PSL:8 0.04% 285 (4=762886)
1203. POŁĄCZAK Wojciech:RuchNarodowy:5 0.04% 133 (2=358763)
1204. MAŁECKI Paweł Jacek:RuchNarodowy:5 0.04% 281 (4=762886)
1205. SZURMIEJ Ilona Agata:RuchNarodowy:7 0.04% 145 (3=395040)
1206. MAJCHRZAK Andrzej Józef:Samoobrona:9 0.04% 143 (3=395040)
1207. SREBNIAK-BUSZEWSKA Marta Maria:RuchNarodowy:8 0.04% 154 (13=425708)
1208. MOLENDA Marlena Anna:DemBezp:6 0.04% 306 (11=847419)
1209. BIAŁA-SKRZYCKA Mariola Teresa:Ziobro:9 0.04% 305 (11=847419)
1210. JÓŹWIK Anna Irena:Gowin:8 0.04% 327 (10=915211)
1211. TRAPSZO - DRABCZYŃSKA Daria Joanna:Europa+:8 0.04% 272 (4=762886)
1212. SZEWCZYK Kinga:DemBezp:7 0.04% 167 (6=468467)
1213. DZIUDZIK Sławomir Marian:DemBezp:3 0.04% 141 (8=399483)
1214. RÓŻAŃSKI Sławomir Andrzej:Samoobrona:5 0.03% 138 (3=395040)
1215. ZALESIŃSKA Dominika :RuchNarodowy:8 0.03% 160 (1=459105)
1216. GROBLEWSKA-DURAJSKA Bogusława Maria:Zieloni:6 0.03% 161 (6=468467)
1217. SCHUPKE Stanisław:Europa+:7 0.03% 201 (7=585119)
1218. CYBULKO Marek:DemBezp:3 0.03% 134 (3=395040)
1219. WASIUKIEWICZ Anna Maria:RuchNarodowy:4 0.03% 257 (4=762886)
1220. BONISŁAWSKA Żaneta Magdalena:RuchNarodowy:9 0.03% 132 (5=392066)
1221. STEFANEK Mirosław Wojciech:Gowin:8 0.03% 156 (6=468467)
1222. MARZEC Waldemar:Zieloni:5 0.03% 156 (6=468467)
1223. URBAŃCZYK Sebastian Andrzej:DemBezp:10 0.03% 281 (11=847419)
1224. DĘBEK Monika Anna:RuchNarodowy:9 0.03% 298 (10=915211)
1225. SZTEMBOROWSKI Grzegorz Zbigniew:RuchNarodowy:6 0.03% 150 (6=468467)
1226. LEWICKA Dobrosława Teresa:Zieloni:7 0.03% 271 (11=847419)
1227. SZYMANEK Tomasz Krzysztof:Zieloni:6 0.03% 263 (11=847419)
1228. KUPIS-URBANIAK Mirosława:Gowin:9 0.03% 145 (6=468467)
1229. DOBROWOLSKI Dawid:Zieloni:7 0.03% 142 (6=468467)
1230. BANACH Janusz Wojciech:DemBezp:5 0.03% 118 (8=399483)
1231. KĄDZIELA Karolina Cecylia:RuchNarodowy:8 0.03% 225 (4=762886)
1232. DEMCIW Monika:DemBezp:7 0.03% 117 (8=399483)
1233. KAMIŃSKA Magdalena Maria:DemBezp:6 0.03% 136 (6=468467)
1234. CHYBAŁA Karolina Marianna:RuchNarodowy:8 0.03% 135 (6=468467)
1235. PROCHOWNIK Marlena Anna:RuchNarodowy:6 0.03% 261 (10=915211)
1236. DZIUDZIK Beata Jadwiga:DemBezp:5 0.03% 240 (11=847419)
1237. FILA Adam Jan:Ziobro:8 0.03% 214 (4=762886)
1238. KRYSTEK Ewa Magdalena:Korwin:8 0.03% 234 (11=847419)
1239. JAGŁOWSKA Anna:Samoobrona:4 0.03% 109 (3=395040)
1240. PŁACHTA Łukasz Jan:Europa+:8 0.03% 107 (8=399483)
1241. MATYJASIAK Wojciech Robert:Gowin:9 0.03% 201 (4=762886)
1242. MIETKOWSKI Karol:DemBezp:3 0.03% 117 (1=459105)
1243. KOTLARZ Piotr Wojciech:Zieloni:6 0.03% 117 (1=459105)
1244. ILKA Grzegorz:Zieloni:4 0.03% 192 (4=762886)
1245. TACKOWIAK Irena Aleksandra:RuchNarodowy:7 0.03% 115 (1=459105)
1246. ŻURAWSKI Cezary:Zieloni:8 0.02% 187 (4=762886)
1247. WRZEŚNIAK Piotr Michał:Gowin:8 0.02% 186 (4=762886)
1248. ORZECHOWSKI Tomasz:Zieloni:9 0.02% 112 (6=468467)
1249. MAŁYSZEK Paulina Danuta:RuchNarodowy:7 0.02% 179 (4=762886)
1250. MIKUCKI Leszek:Samoobrona:6 0.02% 91 (3=395040)
1251. RADZISZEWSKI Adrian:DemBezp:4 0.02% 90 (3=395040)
1252. WOJDAT Robert Mateusz:RuchNarodowy:6 0.02% 193 (11=847419)
1253. SKWARŁO Cezary Szczepan:DemBezp:5 0.02% 207 (10=915211)
1254. HAJNRYCH-NAZARUK Karolina Anna:DemBezp:9 0.02% 87 (8=399483)
1255. JAROS-KAMIŃSKA Barbara:DemBezp:8 0.02% 93 (6=468467)
1256. BERNACKI Krzysztof Andrzej:DemBezp:9 0.02% 162 (11=847419)
1257. CHUDZIŃSKI Adam Stanisław:Zieloni:4 0.02% 161 (11=847419)
1258. PIOTROWSKA Małgorzata Ewa:Samoobrona:8 0.02% 89 (6=468467)
1259. DADUŃ Marzena:DemBezp:8 0.02% 160 (11=847419)
1260. WOŹNIAKOWSKA Grażyna:Samoobrona:6 0.02% 86 (6=468467)
1261. SŁOWAKIEWICZ Sebastian Stanisław:Samoobrona:5 0.02% 85 (6=468467)
1262. ŻURAWIECKI Maciej Feliks:DemBezp:6 0.02% 69 (8=399483)
1263. NALEŹNIAK Krzysztof Jan:DemBezp:3 0.02% 143 (11=847419)
1264. MAJKOWSKI Bronisław Mirosław:Samoobrona:10 0.02% 78 (6=468467)
1265. STRÓŻKA Bartłomiej Przemysław:Ziobro:9 0.02% 123 (4=762886)
1266. WASZKIELEWICZ Marian:DemBezp:4 0.02% 136 (11=847419)
1267. KOLBUSZ Paulina Diana:DemBezp:4 0.02% 73 (6=468467)
1268. SULICH Hubert Mirosław:Zieloni:8 0.02% 129 (11=847419)
1269. DYDYCZ Michał Karol:DemBezp:3 0.01% 68 (6=468467)
1270. MARCINKOWSKA-ADAMIAK Henryka Janina:Samoobrona:4 0.01% 68 (6=468467)
1271. PATEY Mariusz Bernard:RuchNarodowy:6 0.01% 109 (4=762886)
1272. ANDRYSIAK Grzegorz Witold:Samoobrona:3 0.01% 59 (6=468467)
1273. URBAN Mateusz Józef:Zieloni:6 0.01% 92 (4=762886)
1274. JAGŁOWSKI Dariusz Stanisław:Samoobrona:8 0.01% 42 (3=395040)
1275. PIETRZYKOWSKA Maria Helena:Samoobrona:9 0.01% 42 (6=468467)
1276. ROSZATYCKI Piotr Kamil:DemBezp:5 0.01% 38 (6=468467)
1277. HERBRICH Ryszard Walenty:Samoobrona:7 0.00% 17 (6=468467)
